experiment_id,category,architecture,object,symbols_or_bits,bit_pattern,component,cross_beat_tag,detected,corrected,functional_match,classification
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,50+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,50+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,50+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+52,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+53,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,51+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+53,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,52+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+54,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,53+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+55,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,54+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+56,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,55+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+57,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,56+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+58,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,57+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+59,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,58+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+60,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+73,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+74,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+75,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+76,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,59+77,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+61,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+62,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+63,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+64,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+65,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+66,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+67,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+68,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+69,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+70,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+71,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+72,codeword_bits,,0,1,0,0,detected_uncorrectable
SUPP-NEG-V1-001,secded_double_bit,P1,stage1_word_pos0,60+73,codeword_bits,,0,1,0,0,detected_uncorrectable
