unit_id,hier_cell,ref_name,loc,bel,site,tile,grid_x,grid_y,stage_id,module_role,data_role,ecc_codeword_rule,ecc_symbol_rule,is_used,is_shared
111896,u/s7/u_apply/d0i[34]_INST_0_i_8,LUT1,SLICE_X55Y280,SLICEL.A6LUT,SLICE_X55Y280,CLBLM_R_X37Y280,159,560,,,,,,1,0
111897,u/s7/u_apply/d0i[34]_INST_0_i_9,LUT1,SLICE_X55Y279,SLICEL.D6LUT,SLICE_X55Y279,CLBLM_R_X37Y279,159,558,,,,,,1,0
111898,u/s7/u_apply/d0i[3]_INST_0,LUT5,SLICE_X63Y271,SLICEL.C6LUT,SLICE_X63Y271,CLBLM_R_X43Y271,183,542,,,,,,1,0
111899,u/s7/u_apply/d0i[3]_INST_0_i_1,CARRY4,SLICE_X59Y271,SLICEL.CARRY4,SLICE_X59Y271,CLBLM_L_X40Y271,171,542,,,,,,1,0
111900,u/s7/u_apply/d0i[3]_INST_0_i_2,LUT6,SLICE_X59Y271,SLICEL.D6LUT,SLICE_X59Y271,CLBLM_L_X40Y271,171,542,,,,,,1,0
111901,u/s7/u_apply/d0i[3]_INST_0_i_3,LUT6,SLICE_X59Y271,SLICEL.C6LUT,SLICE_X59Y271,CLBLM_L_X40Y271,171,542,,,,,,1,0
111902,u/s7/u_apply/d0i[3]_INST_0_i_4,LUT6,SLICE_X59Y271,SLICEL.B6LUT,SLICE_X59Y271,CLBLM_L_X40Y271,171,542,,,,,,1,0
111903,u/s7/u_apply/d0i[3]_INST_0_i_5,LUT4,SLICE_X59Y271,SLICEL.A6LUT,SLICE_X59Y271,CLBLM_L_X40Y271,171,542,,,,,,1,0
111904,u/s7/u_apply/d0i[4]_INST_0,LUT5,SLICE_X63Y272,SLICEL.A6LUT,SLICE_X63Y272,CLBLM_R_X43Y272,183,544,,,,,,1,0
111905,u/s7/u_apply/d0i[5]_INST_0,LUT5,SLICE_X62Y272,SLICEM.A6LUT,SLICE_X62Y272,CLBLM_R_X43Y272,181,544,,,,,,1,0
111906,u/s7/u_apply/d0i[6]_INST_0,LUT5,SLICE_X63Y272,SLICEL.B6LUT,SLICE_X63Y272,CLBLM_R_X43Y272,183,544,,,,,,1,0
111907,u/s7/u_apply/d0i[7]_INST_0,LUT5,SLICE_X62Y272,SLICEM.B6LUT,SLICE_X62Y272,CLBLM_R_X43Y272,181,544,,,,,,1,0
111908,u/s7/u_apply/d0i[7]_INST_0_i_1,CARRY4,SLICE_X59Y272,SLICEL.CARRY4,SLICE_X59Y272,CLBLM_L_X40Y272,171,544,,,,,,1,0
111909,u/s7/u_apply/d0i[7]_INST_0_i_10,LUT1,SLICE_X55Y272,SLICEL.B6LUT,SLICE_X55Y272,CLBLM_R_X37Y272,159,544,,,,,,1,0
111910,u/s7/u_apply/d0i[7]_INST_0_i_11,LUT1,SLICE_X55Y272,SLICEL.A6LUT,SLICE_X55Y272,CLBLM_R_X37Y272,159,544,,,,,,1,0
111911,u/s7/u_apply/d0i[7]_INST_0_i_2,LUT6,SLICE_X59Y272,SLICEL.D6LUT,SLICE_X59Y272,CLBLM_L_X40Y272,171,544,,,,,,1,0
111912,u/s7/u_apply/d0i[7]_INST_0_i_3,LUT6,SLICE_X59Y272,SLICEL.C6LUT,SLICE_X59Y272,CLBLM_L_X40Y272,171,544,,,,,,1,0
111913,u/s7/u_apply/d0i[7]_INST_0_i_4,LUT6,SLICE_X59Y272,SLICEL.B6LUT,SLICE_X59Y272,CLBLM_L_X40Y272,171,544,,,,,,1,0
111914,u/s7/u_apply/d0i[7]_INST_0_i_5,LUT6,SLICE_X59Y272,SLICEL.A6LUT,SLICE_X59Y272,CLBLM_L_X40Y272,171,544,,,,,,1,0
111915,u/s7/u_apply/d0i[7]_INST_0_i_6,CARRY4,SLICE_X55Y272,SLICEL.CARRY4,SLICE_X55Y272,CLBLM_R_X37Y272,159,544,,,,,,1,0
111916,u/s7/u_apply/d0i[7]_INST_0_i_7,LUT1,SLICE_X54Y269,SLICEM.A6LUT,SLICE_X54Y269,CLBLM_R_X37Y269,157,538,,,,,,1,0
111917,u/s7/u_apply/d0i[7]_INST_0_i_8,LUT1,SLICE_X55Y272,SLICEL.D6LUT,SLICE_X55Y272,CLBLM_R_X37Y272,159,544,,,,,,1,0
111918,u/s7/u_apply/d0i[7]_INST_0_i_9,LUT1,SLICE_X55Y272,SLICEL.C6LUT,SLICE_X55Y272,CLBLM_R_X37Y272,159,544,,,,,,1,0
111919,u/s7/u_apply/d0i[8]_INST_0,LUT5,SLICE_X63Y273,SLICEL.B6LUT,SLICE_X63Y273,CLBLM_R_X43Y273,183,546,,,,,,1,0
111920,u/s7/u_apply/d0i[9]_INST_0,LUT5,SLICE_X63Y273,SLICEL.C6LUT,SLICE_X63Y273,CLBLM_R_X43Y273,183,546,,,,,,1,0
111921,u/s7/u_apply/d0r[0]_INST_0,LUT5,SLICE_X54Y271,SLICEM.A6LUT,SLICE_X54Y271,CLBLM_R_X37Y271,157,542,,,,,,1,0
111922,u/s7/u_apply/d0r[10]_INST_0,LUT5,SLICE_X63Y275,SLICEL.C6LUT,SLICE_X63Y275,CLBLM_R_X43Y275,183,550,,,,,,1,0
111923,u/s7/u_apply/d0r[11]_INST_0,LUT5,SLICE_X62Y275,SLICEM.B6LUT,SLICE_X62Y275,CLBLM_R_X43Y275,181,550,,,,,,1,0
111924,u/s7/u_apply/d0r[11]_INST_0_i_1,CARRY4,SLICE_X54Y274,SLICEM.CARRY4,SLICE_X54Y274,CLBLM_R_X37Y274,157,548,,,,,,1,0
111925,u/s7/u_apply/d0r[11]_INST_0_i_10,LUT1,SLICE_X56Y278,SLICEM.A6LUT,SLICE_X56Y278,CLBLM_R_X39Y278,165,556,,,,,,1,0
111926,u/s7/u_apply/d0r[11]_INST_0_i_2,LUT6,SLICE_X54Y274,SLICEM.D6LUT,SLICE_X54Y274,CLBLM_R_X37Y274,157,548,,,,,,1,0
111927,u/s7/u_apply/d0r[11]_INST_0_i_3,LUT6,SLICE_X54Y274,SLICEM.C6LUT,SLICE_X54Y274,CLBLM_R_X37Y274,157,548,,,,,,1,0
111928,u/s7/u_apply/d0r[11]_INST_0_i_4,LUT6,SLICE_X54Y274,SLICEM.B6LUT,SLICE_X54Y274,CLBLM_R_X37Y274,157,548,,,,,,1,0
111929,u/s7/u_apply/d0r[11]_INST_0_i_5,LUT6,SLICE_X54Y274,SLICEM.A6LUT,SLICE_X54Y274,CLBLM_R_X37Y274,157,548,,,,,,1,0
111930,u/s7/u_apply/d0r[11]_INST_0_i_6,CARRY4,SLICE_X56Y278,SLICEM.CARRY4,SLICE_X56Y278,CLBLM_R_X39Y278,165,556,,,,,,1,0
111931,u/s7/u_apply/d0r[11]_INST_0_i_7,LUT1,SLICE_X56Y278,SLICEM.D6LUT,SLICE_X56Y278,CLBLM_R_X39Y278,165,556,,,,,,1,0
111932,u/s7/u_apply/d0r[11]_INST_0_i_8,LUT1,SLICE_X56Y278,SLICEM.C6LUT,SLICE_X56Y278,CLBLM_R_X39Y278,165,556,,,,,,1,0
111933,u/s7/u_apply/d0r[11]_INST_0_i_9,LUT1,SLICE_X56Y278,SLICEM.B6LUT,SLICE_X56Y278,CLBLM_R_X39Y278,165,556,,,,,,1,0
111934,u/s7/u_apply/d0r[12]_INST_0,LUT5,SLICE_X62Y276,SLICEM.C6LUT,SLICE_X62Y276,CLBLM_R_X43Y276,181,552,,,,,,1,0
111935,u/s7/u_apply/d0r[13]_INST_0,LUT5,SLICE_X63Y275,SLICEL.D6LUT,SLICE_X63Y275,CLBLM_R_X43Y275,183,550,,,,,,1,0
111936,u/s7/u_apply/d0r[14]_INST_0,LUT5,SLICE_X62Y275,SLICEM.C6LUT,SLICE_X62Y275,CLBLM_R_X43Y275,181,550,,,,,,1,0
111937,u/s7/u_apply/d0r[15]_INST_0,LUT5,SLICE_X62Y275,SLICEM.D6LUT,SLICE_X62Y275,CLBLM_R_X43Y275,181,550,,,,,,1,0
111938,u/s7/u_apply/d0r[15]_INST_0_i_1,CARRY4,SLICE_X54Y275,SLICEM.CARRY4,SLICE_X54Y275,CLBLM_R_X37Y275,157,550,,,,,,1,0
111939,u/s7/u_apply/d0r[15]_INST_0_i_10,LUT1,SLICE_X56Y279,SLICEM.A6LUT,SLICE_X56Y279,CLBLM_R_X39Y279,165,558,,,,,,1,0
111940,u/s7/u_apply/d0r[15]_INST_0_i_2,LUT6,SLICE_X54Y275,SLICEM.D6LUT,SLICE_X54Y275,CLBLM_R_X37Y275,157,550,,,,,,1,0
111941,u/s7/u_apply/d0r[15]_INST_0_i_3,LUT6,SLICE_X54Y275,SLICEM.C6LUT,SLICE_X54Y275,CLBLM_R_X37Y275,157,550,,,,,,1,0
111942,u/s7/u_apply/d0r[15]_INST_0_i_4,LUT6,SLICE_X54Y275,SLICEM.B6LUT,SLICE_X54Y275,CLBLM_R_X37Y275,157,550,,,,,,1,0
111943,u/s7/u_apply/d0r[15]_INST_0_i_5,LUT6,SLICE_X54Y275,SLICEM.A6LUT,SLICE_X54Y275,CLBLM_R_X37Y275,157,550,,,,,,1,0
111944,u/s7/u_apply/d0r[15]_INST_0_i_6,CARRY4,SLICE_X56Y279,SLICEM.CARRY4,SLICE_X56Y279,CLBLM_R_X39Y279,165,558,,,,,,1,0
111945,u/s7/u_apply/d0r[15]_INST_0_i_7,LUT1,SLICE_X56Y279,SLICEM.D6LUT,SLICE_X56Y279,CLBLM_R_X39Y279,165,558,,,,,,1,0
111946,u/s7/u_apply/d0r[15]_INST_0_i_8,LUT1,SLICE_X56Y279,SLICEM.C6LUT,SLICE_X56Y279,CLBLM_R_X39Y279,165,558,,,,,,1,0
111947,u/s7/u_apply/d0r[15]_INST_0_i_9,LUT1,SLICE_X56Y279,SLICEM.B6LUT,SLICE_X56Y279,CLBLM_R_X39Y279,165,558,,,,,,1,0
111948,u/s7/u_apply/d0r[16]_INST_0,LUT5,SLICE_X61Y276,SLICEL.B6LUT,SLICE_X61Y276,CLBLM_L_X42Y276,179,552,,,,,,1,0
111949,u/s7/u_apply/d0r[17]_INST_0,LUT5,SLICE_X58Y280,SLICEM.A6LUT,SLICE_X58Y280,CLBLM_L_X40Y280,169,560,,,,,,1,0
111950,u/s7/u_apply/d0r[18]_INST_0,LUT5,SLICE_X59Y280,SLICEL.D6LUT,SLICE_X59Y280,CLBLM_L_X40Y280,171,560,,,,,,1,0
111951,u/s7/u_apply/d0r[19]_INST_0,LUT5,SLICE_X62Y276,SLICEM.D6LUT,SLICE_X62Y276,CLBLM_R_X43Y276,181,552,,,,,,1,0
111952,u/s7/u_apply/d0r[19]_INST_0_i_1,CARRY4,SLICE_X54Y276,SLICEM.CARRY4,SLICE_X54Y276,CLBLM_R_X37Y276,157,552,,,,,,1,0
111953,u/s7/u_apply/d0r[19]_INST_0_i_10,LUT1,SLICE_X56Y280,SLICEM.A6LUT,SLICE_X56Y280,CLBLM_R_X39Y280,165,560,,,,,,1,0
111954,u/s7/u_apply/d0r[19]_INST_0_i_2,LUT6,SLICE_X54Y276,SLICEM.D6LUT,SLICE_X54Y276,CLBLM_R_X37Y276,157,552,,,,,,1,0
111955,u/s7/u_apply/d0r[19]_INST_0_i_3,LUT6,SLICE_X54Y276,SLICEM.C6LUT,SLICE_X54Y276,CLBLM_R_X37Y276,157,552,,,,,,1,0
111956,u/s7/u_apply/d0r[19]_INST_0_i_4,LUT6,SLICE_X54Y276,SLICEM.B6LUT,SLICE_X54Y276,CLBLM_R_X37Y276,157,552,,,,,,1,0
111957,u/s7/u_apply/d0r[19]_INST_0_i_5,LUT6,SLICE_X54Y276,SLICEM.A6LUT,SLICE_X54Y276,CLBLM_R_X37Y276,157,552,,,,,,1,0
111958,u/s7/u_apply/d0r[19]_INST_0_i_6,CARRY4,SLICE_X56Y280,SLICEM.CARRY4,SLICE_X56Y280,CLBLM_R_X39Y280,165,560,,,,,,1,0
111959,u/s7/u_apply/d0r[19]_INST_0_i_7,LUT1,SLICE_X56Y280,SLICEM.D6LUT,SLICE_X56Y280,CLBLM_R_X39Y280,165,560,,,,,,1,0
111960,u/s7/u_apply/d0r[19]_INST_0_i_8,LUT1,SLICE_X56Y280,SLICEM.C6LUT,SLICE_X56Y280,CLBLM_R_X39Y280,165,560,,,,,,1,0
111961,u/s7/u_apply/d0r[19]_INST_0_i_9,LUT1,SLICE_X56Y280,SLICEM.B6LUT,SLICE_X56Y280,CLBLM_R_X39Y280,165,560,,,,,,1,0
111962,u/s7/u_apply/d0r[1]_INST_0,LUT5,SLICE_X58Y269,SLICEM.B6LUT,SLICE_X58Y269,CLBLM_L_X40Y269,169,538,,,,,,1,0
111963,u/s7/u_apply/d0r[20]_INST_0,LUT5,SLICE_X55Y281,SLICEL.A6LUT,SLICE_X55Y281,CLBLM_R_X37Y281,159,562,,,,,,1,0
111964,u/s7/u_apply/d0r[21]_INST_0,LUT5,SLICE_X58Y281,SLICEM.A6LUT,SLICE_X58Y281,CLBLM_L_X40Y281,169,562,,,,,,1,0
111965,u/s7/u_apply/d0r[22]_INST_0,LUT5,SLICE_X59Y281,SLICEL.A6LUT,SLICE_X59Y281,CLBLM_L_X40Y281,171,562,,,,,,1,0
111966,u/s7/u_apply/d0r[23]_INST_0,LUT5,SLICE_X58Y280,SLICEM.B6LUT,SLICE_X58Y280,CLBLM_L_X40Y280,169,560,,,,,,1,0
111967,u/s7/u_apply/d0r[23]_INST_0_i_1,CARRY4,SLICE_X54Y277,SLICEM.CARRY4,SLICE_X54Y277,CLBLM_R_X37Y277,157,554,,,,,,1,0
111968,u/s7/u_apply/d0r[23]_INST_0_i_10,LUT1,SLICE_X56Y281,SLICEM.A6LUT,SLICE_X56Y281,CLBLM_R_X39Y281,165,562,,,,,,1,0
111969,u/s7/u_apply/d0r[23]_INST_0_i_2,LUT6,SLICE_X54Y277,SLICEM.D6LUT,SLICE_X54Y277,CLBLM_R_X37Y277,157,554,,,,,,1,0
111970,u/s7/u_apply/d0r[23]_INST_0_i_3,LUT6,SLICE_X54Y277,SLICEM.C6LUT,SLICE_X54Y277,CLBLM_R_X37Y277,157,554,,,,,,1,0
111971,u/s7/u_apply/d0r[23]_INST_0_i_4,LUT6,SLICE_X54Y277,SLICEM.B6LUT,SLICE_X54Y277,CLBLM_R_X37Y277,157,554,,,,,,1,0
111972,u/s7/u_apply/d0r[23]_INST_0_i_5,LUT6,SLICE_X54Y277,SLICEM.A6LUT,SLICE_X54Y277,CLBLM_R_X37Y277,157,554,,,,,,1,0
111973,u/s7/u_apply/d0r[23]_INST_0_i_6,CARRY4,SLICE_X56Y281,SLICEM.CARRY4,SLICE_X56Y281,CLBLM_R_X39Y281,165,562,,,,,,1,0
111974,u/s7/u_apply/d0r[23]_INST_0_i_7,LUT1,SLICE_X56Y281,SLICEM.D6LUT,SLICE_X56Y281,CLBLM_R_X39Y281,165,562,,,,,,1,0
111975,u/s7/u_apply/d0r[23]_INST_0_i_8,LUT1,SLICE_X56Y281,SLICEM.C6LUT,SLICE_X56Y281,CLBLM_R_X39Y281,165,562,,,,,,1,0
111976,u/s7/u_apply/d0r[23]_INST_0_i_9,LUT1,SLICE_X56Y281,SLICEM.B6LUT,SLICE_X56Y281,CLBLM_R_X39Y281,165,562,,,,,,1,0
111977,u/s7/u_apply/d0r[24]_INST_0,LUT5,SLICE_X59Y281,SLICEL.B6LUT,SLICE_X59Y281,CLBLM_L_X40Y281,171,562,,,,,,1,0
111978,u/s7/u_apply/d0r[25]_INST_0,LUT5,SLICE_X55Y281,SLICEL.B6LUT,SLICE_X55Y281,CLBLM_R_X37Y281,159,562,,,,,,1,0
111979,u/s7/u_apply/d0r[26]_INST_0,LUT5,SLICE_X58Y281,SLICEM.B6LUT,SLICE_X58Y281,CLBLM_L_X40Y281,169,562,,,,,,1,0
111980,u/s7/u_apply/d0r[27]_INST_0,LUT5,SLICE_X55Y281,SLICEL.C6LUT,SLICE_X55Y281,CLBLM_R_X37Y281,159,562,,,,,,1,0
111981,u/s7/u_apply/d0r[27]_INST_0_i_1,CARRY4,SLICE_X54Y278,SLICEM.CARRY4,SLICE_X54Y278,CLBLM_R_X37Y278,157,556,,,,,,1,0
111982,u/s7/u_apply/d0r[27]_INST_0_i_10,LUT1,SLICE_X56Y282,SLICEM.A6LUT,SLICE_X56Y282,CLBLM_R_X39Y282,165,564,,,,,,1,0
111983,u/s7/u_apply/d0r[27]_INST_0_i_2,LUT6,SLICE_X54Y278,SLICEM.D6LUT,SLICE_X54Y278,CLBLM_R_X37Y278,157,556,,,,,,1,0
111984,u/s7/u_apply/d0r[27]_INST_0_i_3,LUT6,SLICE_X54Y278,SLICEM.C6LUT,SLICE_X54Y278,CLBLM_R_X37Y278,157,556,,,,,,1,0
111985,u/s7/u_apply/d0r[27]_INST_0_i_4,LUT6,SLICE_X54Y278,SLICEM.B6LUT,SLICE_X54Y278,CLBLM_R_X37Y278,157,556,,,,,,1,0
111986,u/s7/u_apply/d0r[27]_INST_0_i_5,LUT6,SLICE_X54Y278,SLICEM.A6LUT,SLICE_X54Y278,CLBLM_R_X37Y278,157,556,,,,,,1,0
111987,u/s7/u_apply/d0r[27]_INST_0_i_6,CARRY4,SLICE_X56Y282,SLICEM.CARRY4,SLICE_X56Y282,CLBLM_R_X39Y282,165,564,,,,,,1,0
111988,u/s7/u_apply/d0r[27]_INST_0_i_7,LUT1,SLICE_X56Y282,SLICEM.D6LUT,SLICE_X56Y282,CLBLM_R_X39Y282,165,564,,,,,,1,0
111989,u/s7/u_apply/d0r[27]_INST_0_i_8,LUT1,SLICE_X56Y282,SLICEM.C6LUT,SLICE_X56Y282,CLBLM_R_X39Y282,165,564,,,,,,1,0
111990,u/s7/u_apply/d0r[27]_INST_0_i_9,LUT1,SLICE_X56Y282,SLICEM.B6LUT,SLICE_X56Y282,CLBLM_R_X39Y282,165,564,,,,,,1,0
111991,u/s7/u_apply/d0r[28]_INST_0,LUT5,SLICE_X57Y281,SLICEL.A6LUT,SLICE_X57Y281,CLBLM_R_X39Y281,167,562,,,,,,1,0
111992,u/s7/u_apply/d0r[29]_INST_0,LUT5,SLICE_X55Y281,SLICEL.D6LUT,SLICE_X55Y281,CLBLM_R_X37Y281,159,562,,,,,,1,0
111993,u/s7/u_apply/d0r[2]_INST_0,LUT5,SLICE_X54Y270,SLICEM.A6LUT,SLICE_X54Y270,CLBLM_R_X37Y270,157,540,,,,,,1,0
111994,u/s7/u_apply/d0r[30]_INST_0,LUT5,SLICE_X55Y282,SLICEL.A6LUT,SLICE_X55Y282,CLBLM_R_X37Y282,159,564,,,,,,1,0
111995,u/s7/u_apply/d0r[31]_INST_0,LUT5,SLICE_X55Y282,SLICEL.B6LUT,SLICE_X55Y282,CLBLM_R_X37Y282,159,564,,,,,,1,0
111996,u/s7/u_apply/d0r[31]_INST_0_i_1,CARRY4,SLICE_X54Y279,SLICEM.CARRY4,SLICE_X54Y279,CLBLM_R_X37Y279,157,558,,,,,,1,0
111997,u/s7/u_apply/d0r[31]_INST_0_i_10,LUT1,SLICE_X56Y283,SLICEM.A6LUT,SLICE_X56Y283,CLBLM_R_X39Y283,165,566,,,,,,1,0
111998,u/s7/u_apply/d0r[31]_INST_0_i_2,LUT6,SLICE_X54Y279,SLICEM.D6LUT,SLICE_X54Y279,CLBLM_R_X37Y279,157,558,,,,,,1,0
111999,u/s7/u_apply/d0r[31]_INST_0_i_3,LUT6,SLICE_X54Y279,SLICEM.C6LUT,SLICE_X54Y279,CLBLM_R_X37Y279,157,558,,,,,,1,0
112000,u/s7/u_apply/d0r[31]_INST_0_i_4,LUT6,SLICE_X54Y279,SLICEM.B6LUT,SLICE_X54Y279,CLBLM_R_X37Y279,157,558,,,,,,1,0
112001,u/s7/u_apply/d0r[31]_INST_0_i_5,LUT6,SLICE_X54Y279,SLICEM.A6LUT,SLICE_X54Y279,CLBLM_R_X37Y279,157,558,,,,,,1,0
112002,u/s7/u_apply/d0r[31]_INST_0_i_6,CARRY4,SLICE_X56Y283,SLICEM.CARRY4,SLICE_X56Y283,CLBLM_R_X39Y283,165,566,,,,,,1,0
112003,u/s7/u_apply/d0r[31]_INST_0_i_7,LUT1,SLICE_X56Y283,SLICEM.D6LUT,SLICE_X56Y283,CLBLM_R_X39Y283,165,566,,,,,,1,0
112004,u/s7/u_apply/d0r[31]_INST_0_i_8,LUT1,SLICE_X56Y283,SLICEM.C6LUT,SLICE_X56Y283,CLBLM_R_X39Y283,165,566,,,,,,1,0
112005,u/s7/u_apply/d0r[31]_INST_0_i_9,LUT1,SLICE_X56Y283,SLICEM.B6LUT,SLICE_X56Y283,CLBLM_R_X39Y283,165,566,,,,,,1,0
112006,u/s7/u_apply/d0r[32]_INST_0,LUT5,SLICE_X55Y282,SLICEL.C6LUT,SLICE_X55Y282,CLBLM_R_X37Y282,159,564,,,,,,1,0
112007,u/s7/u_apply/d0r[33]_INST_0,LUT5,SLICE_X58Y280,SLICEM.C6LUT,SLICE_X58Y280,CLBLM_L_X40Y280,169,560,,,,,,1,0
112008,u/s7/u_apply/d0r[34]_INST_0,LUT5,SLICE_X55Y283,SLICEL.A6LUT,SLICE_X55Y283,CLBLM_R_X37Y283,159,566,,,,,,1,0
112009,u/s7/u_apply/d0r[34]_INST_0_i_1,LUT6,SLICE_X52Y282,SLICEM.C6LUT,SLICE_X52Y282,CLBLM_L_X36Y282,153,564,,,,,,1,0
112010,u/s7/u_apply/d0r[34]_INST_0_i_10,LUT4,SLICE_X48Y282,SLICEL.A6LUT,SLICE_X48Y282,CLBLL_L_X32Y282,129,564,,,,,,1,0
112011,u/s7/u_apply/d0r[34]_INST_0_i_11,LUT6,SLICE_X54Y281,SLICEM.C6LUT,SLICE_X54Y281,CLBLM_R_X37Y281,157,562,,,,,,1,0
112012,u/s7/u_apply/d0r[34]_INST_0_i_12,LUT5,SLICE_X52Y270,SLICEM.D6LUT,SLICE_X52Y270,CLBLM_L_X36Y270,153,540,,,,,,1,0
112013,u/s7/u_apply/d0r[34]_INST_0_i_13,LUT5,SLICE_X53Y280,SLICEL.D6LUT,SLICE_X53Y280,CLBLM_L_X36Y280,155,560,,,,,,1,0
112014,u/s7/u_apply/d0r[34]_INST_0_i_14,LUT4,SLICE_X51Y279,SLICEL.A6LUT,SLICE_X51Y279,CLBLM_R_X33Y279,135,558,,,,,,1,0
112015,u/s7/u_apply/d0r[34]_INST_0_i_15,LUT4,SLICE_X61Y278,SLICEL.A6LUT,SLICE_X61Y278,CLBLM_L_X42Y278,179,556,,,,,,1,0
112016,u/s7/u_apply/d0r[34]_INST_0_i_16,LUT4,SLICE_X49Y280,SLICEL.A6LUT,SLICE_X49Y280,CLBLL_L_X32Y280,131,560,,,,,,1,0
112017,u/s7/u_apply/d0r[34]_INST_0_i_17,CARRY4,SLICE_X49Y279,SLICEL.CARRY4,SLICE_X49Y279,CLBLL_L_X32Y279,131,558,,,,,,1,0
112018,u/s7/u_apply/d0r[34]_INST_0_i_18,CARRY4,SLICE_X50Y280,SLICEM.CARRY4,SLICE_X50Y280,CLBLM_R_X33Y280,133,560,,,,,,1,0
112019,u/s7/u_apply/d0r[34]_INST_0_i_19,LUT6,SLICE_X54Y280,SLICEM.C6LUT,SLICE_X54Y280,CLBLM_R_X37Y280,157,560,,,,,,1,0
112020,u/s7/u_apply/d0r[34]_INST_0_i_2,LUT6,SLICE_X53Y280,SLICEL.C6LUT,SLICE_X53Y280,CLBLM_L_X36Y280,155,560,,,,,,1,0
112021,u/s7/u_apply/d0r[34]_INST_0_i_20,LUT6,SLICE_X54Y280,SLICEM.B6LUT,SLICE_X54Y280,CLBLM_R_X37Y280,157,560,,,,,,1,0
112022,u/s7/u_apply/d0r[34]_INST_0_i_21,LUT6,SLICE_X54Y280,SLICEM.A6LUT,SLICE_X54Y280,CLBLM_R_X37Y280,157,560,,,,,,1,0
112023,u/s7/u_apply/d0r[34]_INST_0_i_22,LUT6,SLICE_X53Y269,SLICEL.A6LUT,SLICE_X53Y269,CLBLM_L_X36Y269,155,538,,,,,,1,0
112024,u/s7/u_apply/d0r[34]_INST_0_i_23,LUT4,SLICE_X53Y269,SLICEL.C6LUT,SLICE_X53Y269,CLBLM_L_X36Y269,155,538,,,,,,1,0
112025,u/s7/u_apply/d0r[34]_INST_0_i_24,LUT4,SLICE_X51Y282,SLICEL.C6LUT,SLICE_X51Y282,CLBLM_R_X33Y282,135,564,,,,,,1,0
112026,u/s7/u_apply/d0r[34]_INST_0_i_25,LUT4,SLICE_X54Y282,SLICEM.C6LUT,SLICE_X54Y282,CLBLM_R_X37Y282,157,564,,,,,,1,0
112027,u/s7/u_apply/d0r[34]_INST_0_i_26,LUT4,SLICE_X48Y281,SLICEL.B6LUT,SLICE_X48Y281,CLBLL_L_X32Y281,129,562,,,,,,1,0
112028,u/s7/u_apply/d0r[34]_INST_0_i_27,LUT4,SLICE_X49Y281,SLICEL.B6LUT,SLICE_X49Y281,CLBLL_L_X32Y281,131,562,,,,,,1,0
112029,u/s7/u_apply/d0r[34]_INST_0_i_28,LUT4,SLICE_X49Y281,SLICEL.C6LUT,SLICE_X49Y281,CLBLL_L_X32Y281,131,562,,,,,,1,0
112030,u/s7/u_apply/d0r[34]_INST_0_i_29,LUT4,SLICE_X48Y280,SLICEL.A6LUT,SLICE_X48Y280,CLBLL_L_X32Y280,129,560,,,,,,1,0
112031,u/s7/u_apply/d0r[34]_INST_0_i_3,LUT2,SLICE_X51Y280,SLICEL.D6LUT,SLICE_X51Y280,CLBLM_R_X33Y280,135,560,,,,,,1,0
112032,u/s7/u_apply/d0r[34]_INST_0_i_30,LUT4,SLICE_X55Y282,SLICEL.D6LUT,SLICE_X55Y282,CLBLM_R_X37Y282,159,564,,,,,,1,0
112033,u/s7/u_apply/d0r[34]_INST_0_i_31,LUT4,SLICE_X50Y282,SLICEM.D6LUT,SLICE_X50Y282,CLBLM_R_X33Y282,133,564,,,,,,1,0
112034,u/s7/u_apply/d0r[34]_INST_0_i_32,LUT4,SLICE_X54Y282,SLICEM.D6LUT,SLICE_X54Y282,CLBLM_R_X37Y282,157,564,,,,,,1,0
112035,u/s7/u_apply/d0r[34]_INST_0_i_33,LUT4,SLICE_X52Y281,SLICEM.D6LUT,SLICE_X52Y281,CLBLM_L_X36Y281,153,562,,,,,,1,0
